constraint_id,plan_type_id,generic_land_use_type_id,"constraint_type",minimum,maximum,hb_tier,hb_hct_buffer,is_zoned_res_or_mix
4833,1299,6,"far",0,11,-1,-1,-1
4834,1300,6,"far",0,5,-1,-1,-1
4835,1301,6,"far",0,6,-1,-1,-1
4836,1302,6,"far",0,5.5,-1,-1,-1
4837,1303,6,"far",0,4.5,-1,-1,-1
4838,1304,6,"far",0,5.5,-1,-1,-1
4839,1305,6,"far",0,4.5,-1,-1,-1
4840,1306,6,"far",0,4.5,-1,-1,-1
4841,1307,6,"far",0,4.5,-1,-1,-1
4842,1308,6,"far",0,2.5,-1,-1,-1
4843,1309,6,"far",0,2.5,-1,-1,-1
4844,1310,6,"far",0,1.5,-1,-1,-1
4845,1311,6,"far",0,21,-1,-1,-1
4846,1312,6,"far",0,15,-1,-1,-1
4847,1313,6,"far",0,6,-1,-1,-1
4848,1323,6,"far",0,7,-1,-1,-1
4849,1324,6,"far",0,3.25,-1,-1,-1
4850,1325,6,"far",0,3,-1,-1,-1
4851,1326,6,"far",0,4,-1,-1,-1
4852,1327,6,"far",0,4,-1,-1,-1
4853,1328,6,"far",0,2,-1,-1,-1
4854,1329,6,"far",0,2,-1,-1,-1
4855,1353,6,"far",0,5.5,-1,-1,-1
4856,1356,6,"far",0,4.5,-1,-1,-1
4857,1357,6,"far",0,3.75,-1,-1,-1
4858,1358,6,"far",0,3.75,-1,-1,-1
4859,1359,6,"far",0,3.75,-1,-1,-1
4860,1360,6,"far",0,5.5,-1,-1,-1
4861,1361,6,"far",0,6.25,-1,-1,-1
4862,1362,6,"far",0,3.75,-1,-1,-1
4863,1363,6,"far",0,5.5,-1,-1,-1
4864,1368,6,"far",0,3.75,-1,-1,-1
4865,1369,6,"far",0,5.5,-1,-1,-1
4866,1370,6,"far",0,7,-1,-1,-1
4867,1374,6,"far",0,4.5,-1,-1,-1
4868,1375,6,"far",0,8.25,-1,-1,-1
4869,1376,6,"far",0,5.5,-1,-1,-1
4870,1377,6,"far",0,6.25,-1,-1,-1
4871,1378,6,"far",0,6.25,-1,-1,-1
4872,1380,6,"far",0,3.75,-1,-1,-1
4873,1381,6,"far",0,7,-1,-1,-1
4874,1383,6,"far",0,4.5,-1,-1,-1
4875,1384,6,"far",0,5.5,-1,-1,-1
4876,1385,6,"far",0,5.5,-1,-1,-1
4877,1386,6,"far",0,7,-1,-1,-1
4878,1388,6,"far",0,4.5,-1,-1,-1
4879,1389,6,"far",0,5.5,-1,-1,-1
4880,1390,6,"far",0,8.25,-1,-1,-1
4881,1391,6,"far",0,3.75,-1,-1,-1
4882,1392,6,"far",0,5.5,-1,-1,-1
4883,1393,6,"far",0,3.75,-1,-1,-1
4884,1400,6,"far",0,4.5,-1,-1,-1
4885,1401,6,"far",0,3.75,-1,-1,-1
4886,1402,6,"far",0,3.75,-1,-1,-1
4887,1404,6,"far",0,3.75,-1,-1,-1
4888,1409,6,"far",0,4.5,-1,-1,-1
4889,1410,6,"far",0,3.75,-1,-1,-1
4890,1411,6,"far",0,3.75,-1,-1,-1
4891,1412,6,"far",0,5.5,-1,-1,-1
4892,1414,6,"far",0,3.75,-1,-1,-1
4893,1419,6,"far",0,4.5,-1,-1,-1
4894,1420,6,"far",0,3.75,-1,-1,-1
4895,1421,6,"far",0,3.75,-1,-1,-1
4896,1422,6,"far",0,5.5,-1,-1,-1
4897,1423,6,"far",0,5.5,-1,-1,-1
4898,1424,6,"far",0,6.25,-1,-1,-1
4899,1425,6,"far",0,5.5,-1,-1,-1
4900,1427,6,"far",0,7,-1,-1,-1
4901,1428,6,"far",0,4.5,-1,-1,-1
4902,1429,6,"far",0,6.25,-1,-1,-1
4903,1430,6,"far",0,8.25,-1,-1,-1
4904,1432,6,"far",0,7,-1,-1,-1
4905,1435,6,"far",0,6.25,-1,-1,-1
4906,1443,6,"far",0,2.5,-1,-1,-1
4907,1444,6,"far",0,2.5,-1,-1,-1
4908,1445,6,"far",0,3,-1,-1,-1
4909,1446,6,"far",0,3,-1,-1,-1
4910,1447,6,"far",0,3,-1,-1,-1
4911,1448,6,"far",0,3,-1,-1,-1
4912,1449,6,"far",0,3.75,-1,-1,-1
4913,1450,6,"far",0,3.75,-1,-1,-1
4914,1451,6,"far",0,3.75,-1,-1,-1
4915,1452,6,"far",0,4.5,-1,-1,-1
4916,1453,6,"far",0,5.5,-1,-1,-1
4917,1454,6,"far",0,5.5,-1,-1,-1
4918,1455,6,"far",0,5.5,-1,-1,-1
4919,1456,6,"far",0,3,-1,-1,-1
4920,1457,6,"far",0,3.75,-1,-1,-1
4921,1458,6,"far",0,3.75,-1,-1,-1
4922,1459,6,"far",0,3.75,-1,-1,-1
4923,1460,6,"far",0,4.5,-1,-1,-1
4924,1461,6,"far",0,2.5,-1,-1,-1
4925,1462,6,"far",0,3,-1,-1,-1
4926,1463,6,"far",0,3,-1,-1,-1
4927,1464,6,"far",0,3,-1,-1,-1
4928,1465,6,"far",0,3.75,-1,-1,-1
4929,1466,6,"far",0,3.75,-1,-1,-1
4930,1467,6,"far",0,3.75,-1,-1,-1
4931,1468,6,"far",0,4.5,-1,-1,-1
4932,1469,6,"far",0,4.5,-1,-1,-1
4933,1470,6,"far",0,4.5,-1,-1,-1
4934,1471,6,"far",0,5.5,-1,-1,-1
4935,1472,6,"far",0,5.5,-1,-1,-1
4936,1473,6,"far",0,5.5,-1,-1,-1
4937,1474,6,"far",0,2.5,-1,-1,-1
4938,1475,6,"far",0,3.25,-1,-1,-1
4939,1476,6,"far",0,3,-1,-1,-1
4940,1477,6,"far",0,3,-1,-1,-1
4941,1478,6,"far",0,3.75,-1,-1,-1
4942,1479,6,"far",0,3.75,-1,-1,-1
4943,1480,6,"far",0,3.75,-1,-1,-1
4944,1481,6,"far",0,4.5,-1,-1,-1
4945,1482,6,"far",0,4.5,-1,-1,-1
4946,1483,6,"far",0,5.5,-1,-1,-1
4947,1484,6,"far",0,5.5,-1,-1,-1
4948,1485,6,"far",0,5.5,-1,-1,-1
4949,1486,6,"far",0,7,-1,-1,-1
4950,1487,6,"far",0,8.25,-1,-1,-1
4951,1488,6,"far",0,3.25,-1,-1,-1
4952,1489,6,"far",0,3,-1,-1,-1
4953,1490,6,"far",0,3.75,-1,-1,-1
4954,1491,6,"far",0,3.75,-1,-1,-1
4955,1492,6,"far",0,4.5,-1,-1,-1
4956,1493,6,"far",0,4.5,-1,-1,-1
4957,1494,6,"far",0,5.5,-1,-1,-1
4958,1495,6,"far",0,5.5,-1,-1,-1
4959,1496,6,"far",0,5.5,-1,-1,-1
4960,1497,6,"far",0,6.25,-1,-1,-1
4961,1498,6,"far",0,6.25,-1,-1,-1
4962,1499,6,"far",0,8.25,-1,-1,-1
4963,1500,6,"far",0,3.25,-1,-1,-1
4964,1501,6,"far",0,3.75,-1,-1,-1
4965,1502,6,"far",0,4.5,-1,-1,-1
4966,1503,6,"far",0,4.5,-1,-1,-1
4967,1504,6,"far",0,4.5,-1,-1,-1
4968,1505,6,"far",0,5.5,-1,-1,-1
4969,1506,6,"far",0,5.5,-1,-1,-1
4970,1507,6,"far",0,5.5,-1,-1,-1
4971,1508,6,"far",0,6.25,-1,-1,-1
4972,1509,6,"far",0,6.25,-1,-1,-1
4973,1510,6,"far",0,7,-1,-1,-1
4974,1511,6,"far",0,6.25,-1,-1,-1
4975,1512,6,"far",0,7,-1,-1,-1
4976,1513,6,"far",0,7,-1,-1,-1
4977,1514,6,"far",0,7,-1,-1,-1
4978,1515,6,"far",0,12.25,-1,-1,-1
4979,1516,6,"far",0,6.25,-1,-1,-1
4980,1521,6,"far",0,5,-1,-1,-1
4981,1522,6,"far",0,7,-1,-1,-1
4982,1523,6,"far",0,7,-1,-1,-1
4983,1524,6,"far",0,8.25,-1,-1,-1
4984,1525,6,"far",0,5.25,-1,-1,-1
4985,1526,6,"far",0,5.25,-1,-1,-1
4986,1527,6,"far",0,6.25,-1,-1,-1
4987,1528,6,"far",0,6.25,-1,-1,-1
4988,1529,6,"far",0,3.75,-1,-1,-1
4989,1530,6,"far",0,3.75,-1,-1,-1
4990,1531,6,"far",0,3.25,-1,-1,-1
4991,1532,6,"far",0,4.75,-1,-1,-1
4992,1533,6,"far",0,4.75,-1,-1,-1
4993,1534,6,"far",0,5,-1,-1,-1
4994,1535,6,"far",0,6.5,-1,-1,-1
4995,1536,6,"far",0,6.75,-1,-1,-1
4996,1537,6,"far",0,8.5,-1,-1,-1
4997,1538,6,"far",0,8,-1,-1,-1
4998,1539,6,"far",0,8,-1,-1,-1
4999,1540,6,"far",0,7,-1,-1,-1
5000,1541,6,"far",0,6,-1,-1,-1
5001,1542,6,"far",0,4.75,-1,-1,-1
5002,1543,6,"far",0,7,-1,-1,-1
5003,1544,6,"far",0,6,-1,-1,-1
5004,1545,6,"far",0,7,-1,-1,-1
5005,1546,6,"far",0,7,-1,-1,-1
5006,1547,6,"far",0,5.5,-1,-1,-1
5007,1548,6,"far",0,5.5,-1,-1,-1
5008,1549,6,"far",0,5.5,-1,-1,-1
5009,1550,6,"far",0,6.25,-1,-1,-1
5010,1551,6,"far",0,6.25,-1,-1,-1
5011,1552,6,"far",0,6.25,-1,-1,-1
5012,1553,6,"far",0,5.75,-1,-1,-1
5013,1554,6,"far",0,4,-1,-1,-1
5014,1555,6,"far",0,3.25,-1,-1,-1
5015,1558,6,"far",0,4,-1,-1,-1
5016,1559,6,"far",0,2,-1,-1,-1
5017,1560,6,"far",0,3,-1,-1,-1
5018,1561,6,"far",0,5,-1,-1,-1
5019,1562,6,"far",0,3,-1,-1,-1
5020,1572,6,"far",0,3.5,-1,-1,-1
5021,1573,6,"far",0,3.5,-1,-1,-1
5022,1574,6,"far",0,3.5,-1,-1,-1
5023,1575,6,"far",0,1.75,-1,-1,-1
5024,1576,6,"far",0,1,-1,-1,-1
5025,1577,6,"far",0,0.75,-1,-1,-1
5026,1584,6,"far",0,2.25,-1,-1,-1
5027,1585,6,"far",0,1.75,-1,-1,-1
5028,1588,6,"far",0,2.25,-1,-1,-1
5029,1596,6,"far",0,2.25,-1,-1,-1
5030,1597,6,"far",0,2.25,-1,-1,-1
5031,1613,6,"far",0,3.75,-1,-1,-1
5032,1615,6,"far",0,1,-1,-1,-1
5033,1616,6,"far",0,1.5,-1,-1,-1
5034,1617,6,"far",0,3,-1,-1,-1
5035,1622,6,"far",0,0.85,-1,-1,-1
5036,1626,6,"far",0,1,-1,-1,-1
5037,1627,6,"far",0,1,-1,-1,-1
5038,1628,6,"far",0,1,-1,-1,-1
5039,1629,6,"far",0,1,-1,-1,-1
5040,1630,6,"far",0,1.75,-1,-1,-1
5041,1631,6,"far",0,0.8,-1,-1,-1
5042,1632,6,"far",0,1.95,-1,-1,-1
5043,1636,6,"far",0,0.6,-1,-1,-1
5044,1644,6,"far",0,1.5,-1,-1,-1
5045,1645,6,"far",0,1,-1,-1,-1
5046,1652,6,"far",0,0.5,-1,-1,-1
5047,1653,6,"far",0,1,-1,-1,-1
5048,1654,6,"far",0,1,-1,-1,-1
5049,1662,6,"far",0,0.4,-1,-1,-1
5050,1666,6,"far",0,1.5,-1,-1,-1
5051,1668,6,"far",0,1,-1,-1,-1
5052,1669,6,"far",0,1,-1,-1,-1
5053,1670,6,"far",0,2.25,-1,-1,-1
5054,1681,6,"far",0,1,-1,-1,-1
5055,1685,6,"far",0,3,-1,-1,-1
5056,1686,6,"far",0,5,-1,-1,-1
5057,1687,6,"far",0,12,-1,-1,-1
5058,1688,6,"far",0,7,-1,-1,-1
5059,1689,6,"far",0,6,-1,-1,-1
5060,1691,6,"far",0,7,-1,-1,-1
5061,1692,6,"far",0,0.5,-1,-1,-1
5062,1694,6,"far",0,3.25,-1,-1,-1
5063,1695,6,"far",0,4.25,-1,-1,-1
5064,1711,6,"far",0,3,-1,-1,-1
5065,1713,6,"far",0,6,-1,-1,-1
5066,1715,6,"far",0,7,-1,-1,-1
5067,1724,6,"far",0,0.7,-1,-1,-1
5068,1725,6,"far",0,3,-1,-1,-1
5069,1726,6,"far",0,1.25,-1,-1,-1
5070,1727,6,"far",0,1.75,-1,-1,-1
5071,1728,6,"far",0,0.7,-1,-1,-1
5072,1729,6,"far",0,0.5,-1,-1,-1
5073,1731,6,"far",0,3,-1,-1,-1
5074,1732,6,"far",0,5,-1,-1,-1
5075,1733,6,"far",0,3,-1,-1,-1
5076,1734,6,"far",0,1.5,-1,-1,-1
5077,1735,6,"far",0,0.5,-1,-1,-1
5078,1736,6,"far",0,1.8,-1,-1,-1
5079,1740,6,"far",0,1.69,-1,-1,-1
5080,1741,6,"far",0,1,-1,-1,-1
5081,1742,6,"far",0,1.69,-1,-1,-1
5082,1743,6,"far",0,0.5,-1,-1,-1
5083,1747,6,"far",0,2,-1,-1,-1
5084,1748,6,"far",0,1,-1,-1,-1
5085,1752,6,"far",0,4,-1,-1,-1
5086,1756,6,"far",0,4,-1,-1,-1
5087,1767,6,"far",0,1,-1,-1,-1
5088,1801,6,"far",0,2,-1,-1,-1
5089,1835,6,"far",0,3,-1,-1,-1
5090,1862,6,"far",0,1.5,-1,-1,-1
5091,1879,6,"far",0,0.85,-1,-1,-1
5092,1909,6,"far",0,1,-1,-1,-1
5093,1910,6,"far",0,6,-1,-1,-1
5094,1911,6,"far",0,6,-1,-1,-1
5095,1912,6,"far",0,6,-1,-1,-1
5096,1913,6,"far",0,6,-1,-1,-1
5097,1914,6,"far",0,6,-1,-1,-1
5098,1915,6,"far",0,1,-1,-1,-1
5099,1916,6,"far",0,1,-1,-1,-1
5100,1917,6,"far",0,0.5,-1,-1,-1
5101,1918,6,"far",0,0.5,-1,-1,-1
5102,1919,6,"far",0,0.5,-1,-1,-1
5103,1920,6,"far",0,5,-1,-1,-1
5104,1921,6,"far",0,1,-1,-1,-1
5105,6,6,"units_per_acre",0,6.05,-1,-1,-1
5106,8,6,"units_per_acre",0,30.36,-1,-1,-1
5107,14,6,"units_per_acre",0,40,-1,-1,-1
5108,28,6,"units_per_acre",0,100,-1,-1,-1
5109,29,6,"units_per_acre",0,100,-1,-1,-1
5110,30,6,"units_per_acre",0,100,-1,-1,-1
5111,37,6,"units_per_acre",0,100,-1,-1,-1
5112,39,6,"units_per_acre",0,75,-1,-1,-1
5113,41,6,"units_per_acre",0,150,-1,-1,-1
5114,42,6,"units_per_acre",0,13.9022,-1,-1,-1
5115,46,6,"units_per_acre",0,9.66145,-1,-1,-1
5116,47,6,"units_per_acre",0,13.9022,-1,-1,-1
5117,48,6,"units_per_acre",0,12,-1,-1,-1
5118,55,6,"units_per_acre",0,6.05,-1,-1,-1
5119,56,6,"units_per_acre",0,23.6772,-1,-1,-1
5120,57,6,"units_per_acre",0,50,-1,-1,-1
5121,61,6,"units_per_acre",0,24,-1,-1,-1
5122,62,6,"units_per_acre",0,17,-1,-1,-1
5123,63,6,"units_per_acre",0,24,-1,-1,-1
5124,64,6,"units_per_acre",0,17,-1,-1,-1
5125,65,6,"units_per_acre",0,26.136,-1,-1,-1
5126,66,6,"units_per_acre",0,26.136,-1,-1,-1
5127,67,6,"units_per_acre",0,17,-1,-1,-1
5128,68,6,"units_per_acre",0,2,-1,-1,-1
5129,81,6,"units_per_acre",0,61,-1,-1,-1
5130,83,6,"units_per_acre",0,1,-1,-1,-1
5131,84,6,"units_per_acre",0,4.4,-1,-1,-1
5132,85,6,"units_per_acre",0,8.7,-1,-1,-1
5133,86,6,"units_per_acre",0,35,-1,-1,-1
5134,87,6,"units_per_acre",0,35,-1,-1,-1
5135,88,6,"units_per_acre",0,1,-1,-1,-1
5136,89,6,"units_per_acre",0,78,-1,-1,-1
5137,90,6,"units_per_acre",0,122,-1,-1,-1
5138,91,6,"units_per_acre",0,122,-1,-1,-1
5139,92,6,"units_per_acre",0,122,-1,-1,-1
5140,93,6,"units_per_acre",0,30,-1,-1,-1
5141,94,6,"units_per_acre",0,152,-1,-1,-1
5142,95,6,"units_per_acre",0,261.36,-1,-1,-1
5143,96,6,"units_per_acre",0,435.6,-1,-1,-1
5144,97,6,"units_per_acre",0,261.36,-1,-1,-1
5145,98,6,"units_per_acre",0,261.36,-1,-1,-1
5146,99,6,"units_per_acre",0,261.36,-1,-1,-1
5147,100,6,"units_per_acre",0,261.36,-1,-1,-1
5148,101,6,"units_per_acre",0,130.68,-1,-1,-1
5149,102,6,"units_per_acre",0,217.8,-1,-1,-1
5150,103,6,"units_per_acre",0,29.1287,-1,-1,-1
5151,104,6,"units_per_acre",0,152.46,-1,-1,-1
5152,113,6,"units_per_acre",0,20,-1,-1,-1
5153,114,6,"units_per_acre",0,30,-1,-1,-1
5154,115,6,"units_per_acre",0,29.1287,-1,-1,-1
5155,117,6,"units_per_acre",0,10,-1,-1,-1
5156,129,6,"units_per_acre",0,152.46,-1,-1,-1
5157,131,6,"units_per_acre",0,43.56,-1,-1,-1
5158,134,6,"units_per_acre",0,30,-1,-1,-1
5159,135,6,"units_per_acre",0,43.56,-1,-1,-1
5160,139,6,"units_per_acre",0,44,-1,-1,-1
5161,140,6,"units_per_acre",0,9,-1,-1,-1
5162,141,6,"units_per_acre",0,20,-1,-1,-1
5163,142,6,"units_per_acre",0,100,-1,-1,-1
5164,143,6,"units_per_acre",0,150,-1,-1,-1
5165,144,6,"units_per_acre",0,20,-1,-1,-1
5166,145,6,"units_per_acre",0,20,-1,-1,-1
5167,151,6,"units_per_acre",0,35,-1,-1,-1
5168,152,6,"units_per_acre",0,18.4042,-1,-1,-1
5169,155,6,"units_per_acre",0,200,-1,-1,-1
5170,156,6,"units_per_acre",0,150,-1,-1,-1
5171,157,6,"units_per_acre",0,65,-1,-1,-1
5172,159,6,"units_per_acre",0,75,-1,-1,-1
5173,168,6,"units_per_acre",0,16,-1,-1,-1
5174,169,6,"units_per_acre",0,15.55,-1,-1,-1
5175,170,6,"units_per_acre",0,16,-1,-1,-1
5176,175,6,"units_per_acre",0,11,-1,-1,-1
5177,178,6,"units_per_acre",0,8,-1,-1,-1
5178,187,6,"units_per_acre",0,45,-1,-1,-1
5179,188,6,"units_per_acre",0,40,-1,-1,-1
5180,189,6,"units_per_acre",0,75,-1,-1,-1
5181,192,6,"units_per_acre",0,130,-1,-1,-1
5182,193,6,"units_per_acre",0,24.1766,-1,-1,-1
5183,194,6,"units_per_acre",0,130,-1,-1,-1
5184,196,6,"units_per_acre",0,30,-1,-1,-1
5185,198,6,"units_per_acre",0,34.8825,-1,-1,-1
5186,200,6,"units_per_acre",0,14.0797,-1,-1,-1
5187,204,6,"units_per_acre",0,13.9022,-1,-1,-1
5188,205,6,"units_per_acre",0,21.086,-1,-1,-1
5189,206,6,"units_per_acre",0,64.7541,-1,-1,-1
5190,207,6,"units_per_acre",0,71.4391,-1,-1,-1
5191,208,6,"units_per_acre",0,27.7766,-1,-1,-1
5192,209,6,"units_per_acre",0,27.7766,-1,-1,-1
5193,214,6,"units_per_acre",0,14.52,-1,-1,-1
5194,216,6,"units_per_acre",0,41.6041,-1,-1,-1
5195,219,6,"units_per_acre",0,12.4457,-1,-1,-1
5196,227,6,"units_per_acre",0,24,-1,-1,-1
5197,228,6,"units_per_acre",0,24,-1,-1,-1
5198,229,6,"units_per_acre",0,23.0128,-1,-1,-1
5199,230,6,"units_per_acre",0,12,-1,-1,-1
5200,231,6,"units_per_acre",0,24,-1,-1,-1
5201,232,6,"units_per_acre",0,150,-1,-1,-1
5202,234,6,"units_per_acre",0,48,-1,-1,-1
5203,243,6,"units_per_acre",0,24,-1,-1,-1
5204,244,6,"units_per_acre",0,27.7766,-1,-1,-1
5205,245,6,"units_per_acre",0,24,-1,-1,-1
5206,247,6,"units_per_acre",0,5.95806,-1,-1,-1
5207,252,6,"units_per_acre",0,37.6143,-1,-1,-1
5208,253,6,"units_per_acre",0,37.6143,-1,-1,-1
5209,254,6,"units_per_acre",0,9.56425,-1,-1,-1
5210,257,6,"units_per_acre",0,24,-1,-1,-1
5211,273,6,"units_per_acre",0,12,-1,-1,-1
5212,274,6,"units_per_acre",0,48,-1,-1,-1
5213,276,6,"units_per_acre",0,12,-1,-1,-1
5214,282,6,"units_per_acre",0,36.8706,-1,-1,-1
5215,284,6,"units_per_acre",0,60,-1,-1,-1
5216,285,6,"units_per_acre",0,65,-1,-1,-1
5217,286,6,"units_per_acre",0,50,-1,-1,-1
5218,287,6,"units_per_acre",0,100,-1,-1,-1
5219,288,6,"units_per_acre",0,40,-1,-1,-1
5220,291,6,"units_per_acre",0,9.66145,-1,-1,-1
5221,293,6,"units_per_acre",0,9.66145,-1,-1,-1
5222,294,6,"units_per_acre",0,13.9022,-1,-1,-1
5223,295,6,"units_per_acre",0,9.66145,-1,-1,-1
5224,296,6,"units_per_acre",0,40.3794,-1,-1,-1
5225,297,6,"units_per_acre",0,9.66145,-1,-1,-1
5226,298,6,"units_per_acre",0,100,-1,-1,-1
5227,299,6,"units_per_acre",0,150,-1,-1,-1
5228,300,6,"units_per_acre",0,12,-1,-1,-1
5229,313,6,"units_per_acre",0,100,-1,-1,-1
5230,314,6,"units_per_acre",0,100,-1,-1,-1
5231,316,6,"units_per_acre",0,16.1935,-1,-1,-1
5232,320,6,"units_per_acre",0,60,-1,-1,-1
5233,321,6,"units_per_acre",0,52.5341,-1,-1,-1
5234,329,6,"units_per_acre",0,34.7387,-1,-1,-1
5235,330,6,"units_per_acre",0,34.7387,-1,-1,-1
5236,331,6,"units_per_acre",0,22.6017,-1,-1,-1
5237,332,6,"units_per_acre",0,12,-1,-1,-1
5238,333,6,"units_per_acre",0,12,-1,-1,-1
5239,334,6,"units_per_acre",0,17,-1,-1,-1
5240,341,6,"units_per_acre",0,41.6041,-1,-1,-1
5241,342,6,"units_per_acre",0,10.8832,-1,-1,-1
5242,343,6,"units_per_acre",0,45.4007,-1,-1,-1
5243,344,6,"units_per_acre",0,18.2076,-1,-1,-1
5244,351,6,"units_per_acre",0,25.9173,-1,-1,-1
5245,352,6,"units_per_acre",0,48,-1,-1,-1
5246,356,6,"units_per_acre",0,48,-1,-1,-1
5247,361,6,"units_per_acre",0,100,-1,-1,-1
5248,362,6,"units_per_acre",0,30,-1,-1,-1
5249,363,6,"units_per_acre",0,30,-1,-1,-1
5250,364,6,"units_per_acre",0,60,-1,-1,-1
5251,365,6,"units_per_acre",0,60,-1,-1,-1
5252,366,6,"units_per_acre",0,60,-1,-1,-1
5253,367,6,"units_per_acre",0,60,-1,-1,-1
5254,368,6,"units_per_acre",0,35,-1,-1,-1
5255,369,6,"units_per_acre",0,7.3,-1,-1,-1
5256,370,6,"units_per_acre",0,7.3,-1,-1,-1
5257,371,6,"units_per_acre",0,120,-1,-1,-1
5258,373,6,"units_per_acre",0,130.68,-1,-1,-1
5259,374,6,"units_per_acre",0,24.5025,-1,-1,-1
5260,375,6,"units_per_acre",0,40.8375,-1,-1,-1
5261,376,6,"units_per_acre",0,9.66145,-1,-1,-1
5262,377,6,"units_per_acre",0,7.3,-1,-1,-1
5263,391,6,"units_per_acre",0,34.7387,-1,-1,-1
5264,392,6,"units_per_acre",0,52.5341,-1,-1,-1
5265,393,6,"units_per_acre",0,52.5341,-1,-1,-1
5266,394,6,"units_per_acre",0,15,-1,-1,-1
5267,395,6,"units_per_acre",0,6.91538,-1,-1,-1
5268,397,6,"units_per_acre",0,5.95806,-1,-1,-1
5269,399,6,"units_per_acre",0,4.4,-1,-1,-1
5270,401,6,"units_per_acre",0,15,-1,-1,-1
5271,408,6,"units_per_acre",0,20,-1,-1,-1
5272,409,6,"units_per_acre",0,58,-1,-1,-1
5273,410,6,"units_per_acre",0,29,-1,-1,-1
5274,411,6,"units_per_acre",0,150,-1,-1,-1
5275,412,6,"units_per_acre",0,58,-1,-1,-1
5276,413,6,"units_per_acre",0,58,-1,-1,-1
5277,415,6,"units_per_acre",0,116.16,-1,-1,-1
5278,416,6,"units_per_acre",0,150,-1,-1,-1
5279,432,6,"units_per_acre",0,360,-1,-1,-1
5280,434,6,"units_per_acre",0,58,-1,-1,-1
5281,436,6,"units_per_acre",0,54,-1,-1,-1
5282,437,6,"units_per_acre",0,36,-1,-1,-1
5283,438,6,"units_per_acre",0,230,-1,-1,-1
5284,439,6,"units_per_acre",0,81,-1,-1,-1
5285,458,6,"units_per_acre",0,6.83294,-1,-1,-1
5286,459,6,"units_per_acre",0,45,-1,-1,-1
5287,463,6,"units_per_acre",0,9.57363,-1,-1,-1
5288,466,6,"units_per_acre",0,5.05043,-1,-1,-1
5289,469,6,"units_per_acre",0,30.3751,-1,-1,-1
5290,471,6,"units_per_acre",0,6,-1,-1,-1
5291,472,6,"units_per_acre",0,6,-1,-1,-1
5292,481,6,"units_per_acre",0,4,-1,-1,-1
5293,482,6,"units_per_acre",0,14.0797,-1,-1,-1
5294,483,6,"units_per_acre",0,7,-1,-1,-1
5295,484,6,"units_per_acre",0,16.4771,-1,-1,-1
5296,487,6,"units_per_acre",0,12,-1,-1,-1
5297,488,6,"units_per_acre",0,12,-1,-1,-1
5298,494,6,"units_per_acre",0,8,-1,-1,-1
5299,495,6,"units_per_acre",0,12,-1,-1,-1
5300,496,6,"units_per_acre",0,4,-1,-1,-1
5301,497,6,"units_per_acre",0,4,-1,-1,-1
5302,500,6,"units_per_acre",0,9.56425,-1,-1,-1
5303,501,6,"units_per_acre",0,3.58957,-1,-1,-1
5304,505,6,"units_per_acre",0,21,-1,-1,-1
5305,507,6,"units_per_acre",0,24,-1,-1,-1
5306,524,6,"units_per_acre",0,222.156,-1,-1,-1
5307,534,6,"units_per_acre",0,49.878,-1,-1,-1
5308,538,6,"units_per_acre",0,152.46,-1,-1,-1
5309,539,6,"units_per_acre",0,47.3341,-1,-1,-1
5310,540,6,"units_per_acre",0,87.12,-1,-1,-1
5311,541,6,"units_per_acre",0,169.884,-1,-1,-1
5312,547,6,"units_per_acre",0,152.46,-1,-1,-1
5313,548,6,"units_per_acre",0,152.46,-1,-1,-1
5314,551,6,"units_per_acre",0,21.1,-1,-1,-1
5315,554,6,"units_per_acre",0,200,-1,-1,-1
5316,555,6,"units_per_acre",0,130.68,-1,-1,-1
5317,556,6,"units_per_acre",0,34.3232,-1,-1,-1
5318,557,6,"units_per_acre",0,9.66145,-1,-1,-1
5319,558,6,"units_per_acre",0,34.3232,-1,-1,-1
5320,559,6,"units_per_acre",0,34.3232,-1,-1,-1
5321,560,6,"units_per_acre",0,21.086,-1,-1,-1
5322,561,6,"units_per_acre",0,15.264,-1,-1,-1
5323,562,6,"units_per_acre",0,15.264,-1,-1,-1
5324,563,6,"units_per_acre",0,36,-1,-1,-1
5325,564,6,"units_per_acre",0,39.2161,-1,-1,-1
5326,565,6,"units_per_acre",0,49.878,-1,-1,-1
5327,566,6,"units_per_acre",0,49.878,-1,-1,-1
5328,567,6,"units_per_acre",0,57.1327,-1,-1,-1
5329,568,6,"units_per_acre",0,57.1327,-1,-1,-1
5330,570,6,"units_per_acre",0,12,-1,-1,-1
5331,579,6,"units_per_acre",0,72,-1,-1,-1
5332,580,6,"units_per_acre",0,44.7158,-1,-1,-1
5333,581,6,"units_per_acre",0,33.2724,-1,-1,-1
5334,582,6,"units_per_acre",0,72,-1,-1,-1
5335,586,6,"units_per_acre",0,52,-1,-1,-1
5336,587,6,"units_per_acre",0,9.56425,-1,-1,-1
5337,588,6,"units_per_acre",0,9.56425,-1,-1,-1
5338,589,6,"units_per_acre",0,100,-1,-1,-1
5339,590,6,"units_per_acre",0,150,-1,-1,-1
5340,591,6,"units_per_acre",0,50,-1,-1,-1
5341,593,6,"units_per_acre",0,157,-1,-1,-1
5342,598,6,"units_per_acre",0,150,-1,-1,-1
5343,606,6,"units_per_acre",0,100,-1,-1,-1
5344,607,6,"units_per_acre",0,150,-1,-1,-1
5345,608,6,"units_per_acre",0,5.95806,-1,-1,-1
