development_constraint_id,plan_type_id,generic_land_use_type_id,"constraint_type",minimum,maximum,lc,maxht
560,921,1,"units_per_acre",0,1.45,0.21,28
561,922,1,"units_per_acre",0,1.45,0.21,28
562,926,1,"units_per_acre",0,26,0.35,24
563,927,1,"units_per_acre",0,26,0.35,36
564,928,1,"units_per_acre",0,6.05,0.35,30
565,930,1,"units_per_acre",0,3.63,0.4,30
566,931,1,"units_per_acre",0,2.9,0.4,30
567,932,1,"units_per_acre",0,5.18,0.4,30
568,933,1,"units_per_acre",0,4.53,0.4,30
569,934,1,"units_per_acre",0,11.3004,1,39
570,935,1,"units_per_acre",0,16.6645,1,51
571,936,1,"units_per_acre",0,22.6296,1,63
572,937,1,"units_per_acre",0,22.6296,1,63
573,938,1,"units_per_acre",0,11.3004,1,39
574,939,1,"units_per_acre",0,16.6645,1,51
575,941,1,"units_per_acre",0,16,1,40
576,942,1,"units_per_acre",13,24,0.5,50
577,943,1,"units_per_acre",0,4,0.35,35
578,944,1,"units_per_acre",5,12,0.6,35
579,945,1,"units_per_acre",7,24,0.4,50
580,946,1,"units_per_acre",0,30,0.85,50
581,948,1,"units_per_acre",0,24,1,60
582,949,1,"units_per_acre",0,6.05,0.55,35
583,953,1,"units_per_acre",0,12,0.9,45
584,955,1,"units_per_acre",0,12,1,35
585,956,1,"units_per_acre",0,12,0.5,35
586,957,1,"units_per_acre",0,7.26,1,35
587,963,1,"units_per_acre",0,0.2,0.3,35
588,964,1,"units_per_acre",0,15,0.6,35
589,965,1,"units_per_acre",12,25,0.8,45
590,966,1,"units_per_acre",0,4,0.5,35
591,967,1,"units_per_acre",0,7,0.6,35
592,971,1,"units_per_acre",12,25,1,45
593,973,1,"units_per_acre",8,16,0.8,45
594,975,1,"units_per_acre",0,28,0.85,55
595,977,1,"units_per_acre",0,15.0496,0.5,70
596,979,1,"units_per_acre",0,9,0.75,8.56255
597,982,1,"units_per_acre",0,8.0667,0.45,35
598,983,1,"units_per_acre",0,8.0667,0.5,35
599,984,1,"units_per_acre",0,9.07,0.4,30
600,985,1,"units_per_acre",0,6.05,0.4,35
601,986,1,"units_per_acre",0,5.18,0.4,35
602,987,1,"units_per_acre",0,9.07,0.6,35
603,988,1,"units_per_acre",0,12,0.5,35
604,989,1,"units_per_acre",0,12,0.4,35
605,990,1,"units_per_acre",0,16.1935,1,50
606,991,1,"units_per_acre",0,11.7224,1,40
607,992,1,"units_per_acre",0,21.086,1,60
608,993,1,"units_per_acre",0,16.1935,1,50
609,994,1,"units_per_acre",0,11.7224,1,40
610,995,1,"units_per_acre",0,9.66145,1,35
611,997,1,"units_per_acre",0,13,1,35
612,1003,1,"units_per_acre",0,22,0.4,35
613,1004,1,"units_per_acre",0,13,0.4,45
614,1006,1,"units_per_acre",0,13,1,35
615,1007,1,"units_per_acre",0,22,1,40
616,1010,1,"units_per_acre",0,3.48,0.3,30
617,1011,1,"units_per_acre",0,3.48,0.35,35
618,1012,1,"units_per_acre",0,6.05,0.35,35
619,1013,1,"units_per_acre",0,5.8,0.35,30
620,1014,1,"units_per_acre",0,5.18,0.35,35
621,1015,1,"units_per_acre",0,4.53,0.35,30
622,1016,1,"units_per_acre",0,4.53,0.35,35
623,1024,1,"units_per_acre",0,1,0.15,30
624,1025,1,"units_per_acre",0,18,0.5,35
625,1027,1,"units_per_acre",0,6,0.35,30
626,1028,1,"units_per_acre",0,9,0.35,30
627,1030,1,"units_per_acre",0,30,1,35
628,1031,1,"units_per_acre",0,3.25,1,25
629,1032,1,"units_per_acre",0,2.7,1,25
630,1033,1,"units_per_acre",0,2,1,25
631,1034,1,"units_per_acre",0,8,1,25
632,1035,1,"units_per_acre",0,6,1,25
633,1036,1,"units_per_acre",0,18,0.5,30
634,1037,1,"units_per_acre",0,24,0.5,30
635,1038,1,"units_per_acre",0,2,0.35,35
636,1039,1,"units_per_acre",0,10,0.5,25
637,1043,1,"units_per_acre",0,21.78,0.75,35
638,1046,1,"units_per_acre",0,4,0.35,35
639,1053,1,"units_per_acre",0,0.5,0.2,35
640,1054,1,"units_per_acre",0,8,0.4,35
641,1055,1,"units_per_acre",0,6,0.3,35
642,1061,1,"units_per_acre",0,16.43,0.45,35
643,1062,1,"units_per_acre",0,1,0.35,30
644,1063,1,"units_per_acre",0,7.26,0.35,30
645,1064,1,"units_per_acre",8,25,1,60
646,1065,1,"units_per_acre",0,0.2,1,40
647,1066,1,"units_per_acre",8,25,1,60
648,1068,1,"units_per_acre",8,25,1,60
649,1074,1,"units_per_acre",0,0.01,1,40
650,1075,1,"units_per_acre",0,1.31587,1,40
651,1076,1,"units_per_acre",6,25,1,40
652,1077,1,"units_per_acre",0,11.7224,1,40
653,1078,1,"units_per_acre",4,15,1,45
654,1081,1,"units_per_acre",4,6,1,35
655,1082,1,"units_per_acre",8,25,1,60
656,1083,1,"units_per_acre",6,25,1,60
657,1084,1,"units_per_acre",4,25,1,60
658,1085,1,"units_per_acre",8,25,1,35
659,1088,1,"units_per_acre",0,0.2,1,40
660,1089,1,"units_per_acre",0,0.1,1,40
661,1090,1,"units_per_acre",0,0.06,1,40
662,1091,1,"units_per_acre",0,0.2,1,40
663,1092,1,"units_per_acre",0,1.56056,1,45
664,1093,1,"units_per_acre",0,0.2,1,40
665,1096,1,"units_per_acre",0,1.56056,1,45
666,1098,1,"units_per_acre",0,9.66145,1,35
667,1099,1,"units_per_acre",1,3,1,35
668,1100,1,"units_per_acre",0,0.4,1,40
669,1101,1,"units_per_acre",0,0.2,1,40
670,1102,1,"units_per_acre",4,4,1,35
671,1103,1,"units_per_acre",0,0.2,1,40
672,1105,1,"units_per_acre",12,30,1,70
673,1106,1,"units_per_acre",0,3,1,40
674,1107,1,"units_per_acre",0,0.2,1,10.8897
675,1112,1,"units_per_acre",0,0.5,0.15,35
676,1116,1,"units_per_acre",0,8.71,0.5,35
677,1117,1,"units_per_acre",0,21.78,0.7,35
678,1118,1,"units_per_acre",0,26,0.8,35
679,1120,1,"units_per_acre",0,17.42,0.75,35
680,1121,1,"units_per_acre",0,9.66145,1,35
681,1122,1,"units_per_acre",0,29.4736,0.85,35
682,1123,1,"units_per_acre",0,10,0.5,35
683,1124,1,"units_per_acre",0,9.56425,0.5,35
684,1125,1,"units_per_acre",0,9.56425,0.5,35
685,1127,1,"units_per_acre",0,9.66145,1,35
686,1129,1,"units_per_acre",11,14,0.6,35
687,1130,1,"units_per_acre",4,5,0.5,35
688,1131,1,"units_per_acre",6,10,0.6,35
689,1132,1,"units_per_acre",0,0.1,1,40
690,1134,1,"units_per_acre",0,22,0.75,75
691,1138,1,"units_per_acre",0,22,0.75,75
692,1139,1,"units_per_acre",0,22,0.5,40
693,1140,1,"units_per_acre",4,10,0.85,125
694,1142,1,"units_per_acre",8,12,0.85,40
695,1143,1,"units_per_acre",0,22,0.5,70
696,1147,1,"units_per_acre",8,14,0.6,38
697,1148,1,"units_per_acre",14,22,0.55,46
698,1149,1,"units_per_acre",16,22,0.9,60
699,1150,1,"units_per_acre",8,22,0.65,90
700,1151,1,"units_per_acre",0,8,0.5,36
701,1152,1,"units_per_acre",0,6,0.45,36
702,1153,1,"units_per_acre",0,5,0.45,36
703,1154,1,"units_per_acre",0,4,0.4,36
704,1155,1,"units_per_acre",0,1,1,36
705,1156,1,"units_per_acre",8,22,0.65,90
706,1158,1,"units_per_acre",0,30,0.8,35
707,1159,1,"units_per_acre",0,35,0.3,55
708,1164,1,"units_per_acre",0,34.848,0.75,45
709,1172,1,"units_per_acre",0,13.068,0.7,35
710,1173,1,"units_per_acre",0,17.424,0.7,35
711,1174,1,"units_per_acre",0,21.78,0.55,45
712,1185,1,"units_per_acre",0,1.25,0.2,35
713,1186,1,"units_per_acre",0,15,0.55,45
714,1187,1,"units_per_acre",0,22.5,0.6,45
715,1188,1,"units_per_acre",0,4,0.3,35
716,1190,1,"units_per_acre",0,8,0.35,35
717,1191,1,"units_per_acre",0,10,0.4,35
718,1192,1,"units_per_acre",0,12,0.45,35
719,1193,1,"units_per_acre",0,16,0.5,35
720,1194,1,"units_per_acre",0,0.25,0.2,35
721,1195,1,"units_per_acre",0,5,0.35,25
722,1200,1,"units_per_acre",0,30,0.8,35
723,1202,1,"units_per_acre",0,0.1,0.1,35
724,1203,1,"units_per_acre",0,30,0.8,35
725,1204,1,"units_per_acre",0,25,0.6,60
726,1208,1,"units_per_acre",0,4,0.75,35
727,1215,1,"units_per_acre",0,1,0.2,32
728,1216,1,"units_per_acre",5,10,0.55,24
729,1217,1,"units_per_acre",7,14,0.65,32
730,1218,1,"units_per_acre",0,4,0.35,32
731,1219,1,"units_per_acre",3,6,0.4,24
732,1220,1,"units_per_acre",4,8,0.5,24
733,1221,1,"units_per_acre",0,1,0.1,32
734,1222,1,"units_per_acre",10,20,0.7,32
735,1223,1,"units_per_acre",5,10,0.6,30
736,1225,1,"units_per_acre",0,5,0.75,45
737,1227,1,"units_per_acre",0,20,0.6,40
738,1228,1,"units_per_acre",0,20,0.6,35
739,1230,1,"units_per_acre",0,5,0.4,30
740,1231,1,"units_per_acre",0,5.93539,1,25
741,1232,1,"units_per_acre",0,10,1,60
742,1233,1,"units_per_acre",0,9.075,0.5,25
743,1234,1,"units_per_acre",0,18,0.85,35
744,1235,1,"units_per_acre",0,8,0.85,35
745,1236,1,"units_per_acre",0,18,0.75,45
746,1237,1,"units_per_acre",0,1,0.3,35
747,1238,1,"units_per_acre",10,12,0.85,60
748,1239,1,"units_per_acre",13.5,18,0.85,60
749,1240,1,"units_per_acre",0,4,0.4,35
750,1241,1,"units_per_acre",0,6,0.5,35
751,1242,1,"units_per_acre",7,8,0.75,35
752,1248,1,"units_per_acre",8,20,1,50
753,1249,1,"units_per_acre",0,8,1,35
754,1250,1,"units_per_acre",0,20,1,60
755,1258,1,"units_per_acre",0,1,1,0
756,1259,1,"units_per_acre",0,16.6849,0.65,35
757,1260,1,"units_per_acre",0,30,0.65,45
758,1264,1,"units_per_acre",0,24,0.55,35
759,1265,1,"units_per_acre",0,24.2,0.75,55
760,1267,1,"units_per_acre",0,14.52,0.9,9.84985
761,1268,1,"units_per_acre",0,2.9,0.35,30
762,1269,1,"units_per_acre",0,6.05,0.35,30
763,1270,1,"units_per_acre",0,4.53,0.35,30
764,1271,1,"units_per_acre",0,18.15,0.55,40
765,1272,1,"units_per_acre",0,12.1,0.55,40
766,1286,1,"units_per_acre",0,19.602,1,30
767,1287,1,"units_per_acre",0,26.136,1,40
768,1289,1,"units_per_acre",0,30,1,55
769,1324,1,"units_per_acre",0,23.6772,1,150
770,1336,1,"units_per_acre",0,33,1,30
771,1341,1,"units_per_acre",0,33,1,22
772,1365,1,"units_per_acre",0,8.71,0.35,125
773,1367,1,"units_per_acre",0,8.71,0.35,140
774,1379,1,"units_per_acre",0,8.71,0.35,160
775,1398,1,"units_per_acre",0,8.71,0.35,37
776,1403,1,"units_per_acre",0,8.71,0.35,37
777,1408,1,"units_per_acre",0,8.71,0.35,50
778,1412,1,"units_per_acre",0,8.7,1,50
779,1413,1,"units_per_acre",0,8.71,0.35,50
780,1418,1,"units_per_acre",0,8.71,0.35,65
781,1426,1,"units_per_acre",0,8.71,0.35,65
782,1431,1,"units_per_acre",0,8.71,0.35,70
783,1436,1,"units_per_acre",0,8.71,0.35,90
784,1517,1,"units_per_acre",0,17.4,0.5,30
785,1518,1,"units_per_acre",0,8.71,0.35,30
786,1519,1,"units_per_acre",0,6.05,0.35,30
787,1520,1,"units_per_acre",0,4.53,0.35,30
788,1564,1,"units_per_acre",6,12,0.55,35
789,1565,1,"units_per_acre",8,18,0.6,35
790,1566,1,"units_per_acre",10,24,0.7,35
791,1567,1,"units_per_acre",4,4,0.35,30
792,1569,1,"units_per_acre",4,6,0.35,30
793,1570,1,"units_per_acre",4,8,0.45,35
794,1575,1,"units_per_acre",0,33.2724,0.9,35
795,1576,1,"units_per_acre",0,24,0.7,50
796,1577,1,"units_per_acre",0,24,0.75,38.3647
797,1580,1,"units_per_acre",0,4,0.5,35
798,1581,1,"units_per_acre",0,8,0.5,35
799,1582,1,"units_per_acre",0,0.1,1,45
800,1584,1,"units_per_acre",0,21.78,0.4,45
801,1585,1,"units_per_acre",0,0.2178,0.5,35
802,1586,1,"units_per_acre",0,0.0675,0.35,45
803,1587,1,"units_per_acre",0,0.294,0.35,30
804,1588,1,"units_per_acre",0,21.78,0.4,45
805,1591,1,"units_per_acre",4,13,0.3,45
806,1594,1,"units_per_acre",4,13.6,0.5,15
807,1595,1,"units_per_acre",4,21.78,0.4,45
808,1598,1,"units_per_acre",0,3.4,0.35,30
809,1599,1,"units_per_acre",0,2.17,0.35,25
810,1600,1,"units_per_acre",0,0.2,0.35,45
811,1601,1,"units_per_acre",0,6.05,0.35,30
812,1602,1,"units_per_acre",0,5.18,0.35,30
813,1603,1,"units_per_acre",0,4.53,0.35,30
814,1605,1,"units_per_acre",0,0.4356,0.35,35
815,1606,1,"units_per_acre",0,0.294,0.35,45
816,1609,1,"units_per_acre",0,0.1,0.35,45
817,1611,1,"units_per_acre",0,1,0.35,35
818,1612,1,"units_per_acre",4,9,1,35
819,1614,1,"units_per_acre",0,6.05,0.35,30
820,1615,1,"units_per_acre",0,18,1,45
821,1616,1,"units_per_acre",0,24,1,35
822,1617,1,"units_per_acre",0,18,1,40
823,1618,1,"units_per_acre",0,30,0.8,40
824,1620,1,"units_per_acre",0,16,0.8,35
825,1621,1,"units_per_acre",0,24,0.8,35
826,1622,1,"units_per_acre",0,24,1,35
827,1624,1,"units_per_acre",0,6,1,35
828,1625,1,"units_per_acre",0,0.1,0.2,40
829,1626,1,"units_per_acre",0,25.9173,0.8,35
830,1627,1,"units_per_acre",0,25.9173,0.8,35
831,1628,1,"units_per_acre",0,25.9173,0.8,35
832,1629,1,"units_per_acre",0,25.9173,0.8,35
833,1630,1,"units_per_acre",0,9.66145,1,35
834,1631,1,"units_per_acre",0,12,1,55
835,1632,1,"units_per_acre",0,25.9173,0.8,35
836,1636,1,"units_per_acre",0,28.2824,0.8,40
837,1637,1,"units_per_acre",4,12,0.5,35
838,1638,1,"units_per_acre",0,4.35,0.35,35
839,1639,1,"units_per_acre",0,25,0.6,35
840,1640,1,"units_per_acre",0,0.2,0.3,35
841,1644,1,"units_per_acre",0,20,0.9,35
842,1646,1,"units_per_acre",0,20,0.4,30
843,1648,1,"units_per_acre",0,5,0.3,30
844,1649,1,"units_per_acre",0,10,0.5,30
845,1650,1,"units_per_acre",0,8,0.4,30
846,1651,1,"units_per_acre",0,6,0.35,30
847,1652,1,"units_per_acre",0,20,0.6,40
848,1653,1,"units_per_acre",0,6.28222,1,26
849,1654,1,"units_per_acre",0,6.28222,1,26
850,1656,1,"units_per_acre",0,12,1,26
851,1659,1,"units_per_acre",0,6.05,1,26
852,1660,1,"units_per_acre",0,4.53,1,26
853,1661,1,"units_per_acre",0,24,0.6,30
854,1662,1,"units_per_acre",0,24,0.85,30
855,1663,1,"units_per_acre",0,5,0.5,30
856,1665,1,"units_per_acre",0,10,0.6,30
857,1666,1,"units_per_acre",0,24,0.6,30
858,1668,1,"units_per_acre",0,24,0.8,30
859,1669,1,"units_per_acre",0,25,1,35
860,1670,1,"units_per_acre",0,25,0.75,35
861,1671,1,"units_per_acre",0,25,0.45,35
862,1673,1,"units_per_acre",0,4.35,0.35,30
863,1674,1,"units_per_acre",0,10.89,0.4,30
864,1675,1,"units_per_acre",0,7.26,0.4,30
865,1676,1,"units_per_acre",0,6.05,0.35,30
866,1677,1,"units_per_acre",0,5.12,0.35,30
867,1680,1,"units_per_acre",0,15,0.35,35
868,1681,1,"units_per_acre",0,25,0.75,35
869,1682,1,"units_per_acre",0,0.05,0.25,35
870,1683,1,"units_per_acre",0,16.33,0.5,35
871,1684,1,"units_per_acre",0,21.78,0.65,45
872,1690,1,"units_per_acre",0,9.68,1,35
873,1692,1,"units_per_acre",0,29.1287,1,75
874,1694,1,"units_per_acre",30,23.6772,1,65
875,1695,1,"units_per_acre",30,34.9165,1,85
876,1696,1,"units_per_acre",25,17.424,1,35
877,1697,1,"units_per_acre",0,21.78,0.65,45
878,1699,1,"units_per_acre",0,12,1,35
879,1700,1,"units_per_acre",0,17.5,1,35
880,1701,1,"units_per_acre",10,29,0.5,35
881,1704,1,"units_per_acre",0,5.8,1,35
882,1705,1,"units_per_acre",0,8.7,1,35
883,1706,1,"units_per_acre",0,8.7,1,35
884,1707,1,"units_per_acre",10,14.5,0.5,35
885,1709,1,"units_per_acre",14,29,0.5,35
886,1712,1,"units_per_acre",0,29.04,0.5,35
887,1717,1,"units_per_acre",0,22,0.75,45
888,1719,1,"units_per_acre",0,6.7,0.35,30
889,1721,1,"units_per_acre",0,14.5,0.75,30
890,1724,1,"units_per_acre",0,14.5,1,45
891,1726,1,"units_per_acre",0,9.66145,1,35
892,1727,1,"units_per_acre",0,22,1,35
893,1728,1,"units_per_acre",0,14.5,1,35
894,1729,1,"units_per_acre",0,14.5,1,35
895,1732,1,"units_per_acre",0,34.9165,1,85
896,1734,1,"units_per_acre",0,13.9022,1,45
897,1735,1,"units_per_acre",0,22,0.5,45
898,1741,1,"units_per_acre",0,35,0.9,65
899,1743,1,"units_per_acre",0,6,0.45,40
900,1745,1,"units_per_acre",0,6,0.5,35
901,1746,1,"units_per_acre",0,9,0.5,35
902,1748,1,"units_per_acre",0,16,1,40
903,1750,1,"units_per_acre",0,5.8,0.5,32
904,1751,1,"units_per_acre",0,10.24,0.5,32
905,1759,1,"units_per_acre",0,1,0.15,35
906,1760,1,"units_per_acre",9.6,12,0.6,35
907,1761,1,"units_per_acre",13.5,18,0.6,45
908,1762,1,"units_per_acre",16.8,24,0.7,45
909,1763,1,"units_per_acre",3,4,0.35,35
910,1765,1,"units_per_acre",4.5,6,0.5,35
911,1766,1,"units_per_acre",6.8,8,0.55,35
912,1767,1,"units_per_acre",0,24,1,67
913,1769,1,"units_per_acre",0,3,0.3,25
914,1770,1,"units_per_acre",0,1,0.2,30
915,1771,1,"units_per_acre",0,0.5,0.2,30
916,1772,1,"units_per_acre",0,5.18,0.3,35
917,1773,1,"units_per_acre",0,3.63,0.3,25
918,1774,1,"units_per_acre",0,2.9,0.3,25
919,1792,1,"units_per_acre",0,12,0.4,35
920,1795,1,"units_per_acre",0,4.35,0.5,30
921,1796,1,"units_per_acre",0,4.35,0.5,30
922,1798,1,"units_per_acre",0,30,1,0
923,1799,1,"units_per_acre",0,30,1,0
924,1802,1,"units_per_acre",0,10,1,0
925,1849,1,"units_per_acre",0,12,1,0
926,1862,1,"units_per_acre",0,16,1,0
927,1867,1,"units_per_acre",0,26,1,0
928,1873,1,"units_per_acre",0,8.71,0.35,30
929,1879,1,"units_per_acre",0,24,1,0
930,1909,1,"units_per_acre",0,25,0.75,35
931,7,2,"units_per_acre",4,15.6,0.55,45
932,8,2,"units_per_acre",4,31.2,0.55,45
933,14,2,"units_per_acre",0,12,1,36
934,19,2,"units_per_acre",0,12,1,36
935,28,2,"units_per_acre",0,100,1,50
936,29,2,"units_per_acre",0,100,1,50
937,30,2,"units_per_acre",0,100,1,50
938,37,2,"units_per_acre",0,100,1,0
939,39,2,"units_per_acre",0,20,1,57.8484
940,41,2,"units_per_acre",0,150,1,75
941,42,2,"units_per_acre",0,36.3,1,30
942,48,2,"units_per_acre",0,12,1,30
943,56,2,"units_per_acre",0,36.3,1,65
944,57,2,"units_per_acre",0,50,1,0
945,59,2,"units_per_acre",15,20,0.7,50
946,61,2,"units_per_acre",0,24,1,35
947,62,2,"units_per_acre",0,17,0.35,25
948,63,2,"units_per_acre",0,24,0.75,35
949,64,2,"units_per_acre",0,17,0.35,35
950,65,2,"units_per_acre",0,26.136,0.5,35
951,66,2,"units_per_acre",0,26.136,0.5,35
952,67,2,"units_per_acre",0,17,0.35,25
953,71,2,"units_per_acre",0,21,0.5,35
954,78,2,"units_per_acre",0,12,0.4,35
955,81,2,"units_per_acre",0,61,0.75,45
956,86,2,"units_per_acre",0,35,0.75,45
957,87,2,"units_per_acre",0,35,0.75,45
958,89,2,"units_per_acre",0,78,0.75,30
959,90,2,"units_per_acre",0,122,0.75,45
960,91,2,"units_per_acre",0,122,0.75,45
961,92,2,"units_per_acre",0,122,0.75,45
962,93,2,"units_per_acre",0,30,1,45
963,94,2,"units_per_acre",0,152,1,288
964,95,2,"units_per_acre",0,261.36,1,403
965,96,2,"units_per_acre",0,435.6,1,600
966,97,2,"units_per_acre",0,261.36,1,403
967,98,2,"units_per_acre",0,261.36,1,460
968,99,2,"units_per_acre",0,261.36,1,345
969,100,2,"units_per_acre",0,261.36,1,403
970,101,2,"units_per_acre",0,130.68,1,104
971,102,2,"units_per_acre",0,217.8,1,230
972,103,2,"units_per_acre",0,196,1,230
973,104,2,"units_per_acre",0,21.78,0.35,160
974,106,2,"units_per_acre",0,62,1,0
975,107,2,"units_per_acre",0,30,1,76.5423
976,108,2,"units_per_acre",0,30,1,76.5423
977,111,2,"units_per_acre",0,15,1,20
978,112,2,"units_per_acre",0,29.1287,1,75
979,113,2,"units_per_acre",0,20,1,30
980,114,2,"units_per_acre",0,30,1,45
981,115,2,"units_per_acre",0,29.1287,1,75
982,121,2,"units_per_acre",0,15,0.35,30
983,123,2,"units_per_acre",0,20,0.35,30
984,125,2,"units_per_acre",0,30,0.35,40
985,129,2,"units_per_acre",0,152.46,1,70
986,131,2,"units_per_acre",0,43.56,0.8,45
987,133,2,"units_per_acre",0,12,0.5,49.5138
988,134,2,"units_per_acre",0,12,1,45
989,135,2,"units_per_acre",0,12,0.8,50
990,139,2,"units_per_acre",0,44,1,50
991,141,2,"units_per_acre",0,20,0.9,50
992,142,2,"units_per_acre",0,100,1,70
993,143,2,"units_per_acre",0,150,1,70
994,144,2,"units_per_acre",0,20,0.9,50
995,145,2,"units_per_acre",0,20,0.9,50
996,149,2,"units_per_acre",10,20,0.8,35
997,151,2,"units_per_acre",0,35,0.67,45
998,152,2,"units_per_acre",0,18.4042,0.63,45
999,155,2,"units_per_acre",0,200,0.95,76
1000,156,2,"units_per_acre",0,150,0.95,65
1001,157,2,"units_per_acre",0,65,0.76,35
1002,159,2,"units_per_acre",0,75,0.63,45
1003,166,2,"units_per_acre",10,15,0.5,35
1004,167,2,"units_per_acre",0,15.55,0.5,35
1005,168,2,"units_per_acre",0,15.55,0.5,35
1006,169,2,"units_per_acre",0,15.55,0.5,35
1007,170,2,"units_per_acre",0,15.55,0.5,35
1008,187,2,"units_per_acre",0,45,1,35
1009,188,2,"units_per_acre",0,40,1,35
1010,189,2,"units_per_acre",0,75,1,35
1011,192,2,"units_per_acre",0,130,0.75,160
1012,193,2,"units_per_acre",0,24.1766,0.6,80
1013,194,2,"units_per_acre",15,130,0.65,80
1014,196,2,"units_per_acre",0,30,0.5,45
1015,198,2,"units_per_acre",0,34.8825,0.7,85
1016,200,2,"units_per_acre",0,14.0797,0.6,35
1017,202,2,"units_per_acre",5,18,0.6,35
1018,203,2,"units_per_acre",5,20,0.6,45
1019,204,2,"units_per_acre",0,130.68,1,45
1020,205,2,"units_per_acre",0,196.02,1,60
1021,206,2,"units_per_acre",0,130.68,0.75,175
1022,207,2,"units_per_acre",0,261.36,1,80
1023,208,2,"units_per_acre",5,33.5266,0.7,80
1024,209,2,"units_per_acre",5,27.7766,0.7,60
1025,216,2,"units_per_acre",0,14.52,1,35
1026,217,2,"units_per_acre",0,20.26,0.55,30
1027,219,2,"units_per_acre",0,14.52,0.3,35
1028,227,2,"units_per_acre",0,24,0.8,35
1029,228,2,"units_per_acre",0,24,0.8,35
1030,229,2,"units_per_acre",0,23.0128,0.7,45
1031,230,2,"units_per_acre",0,12,0.7,35
1032,231,2,"units_per_acre",0,24,0.85,35
1033,232,2,"units_per_acre",0,150,0.85,0
1034,234,2,"units_per_acre",0,48,0.7,45
1035,236,2,"units_per_acre",0,12,0.6,35
1036,237,2,"units_per_acre",0,18,0.6,35
1037,238,2,"units_per_acre",0,24,0.7,60
1038,239,2,"units_per_acre",0,48,0.7,60
1039,243,2,"units_per_acre",0,24,0.85,35
1040,244,2,"units_per_acre",0,48,0.7,45
1041,245,2,"units_per_acre",0,24,0.85,35
1042,247,2,"units_per_acre",0,18,0.4,35
1043,250,2,"units_per_acre",0,18,0.4,35
1044,252,2,"units_per_acre",0,37.6143,1,30
1045,253,2,"units_per_acre",0,37.6143,1,30
1046,257,2,"units_per_acre",12,24,0.8,35
1047,258,2,"units_per_acre",8,12,0.65,25
1048,261,2,"units_per_acre",12,24,0.65,35
1049,267,2,"units_per_acre",0,14,0.65,25
1050,273,2,"units_per_acre",0,12,0.85,35
1051,274,2,"units_per_acre",24,48,0.8,55
1052,276,2,"units_per_acre",0,12,0.85,35
1053,277,2,"units_per_acre",0,18,0.75,35
1054,278,2,"units_per_acre",0,24,0.75,35
1055,281,2,"units_per_acre",0,12,0.75,35
1056,282,2,"units_per_acre",0,50,0.8,60
1057,284,2,"units_per_acre",24,60,0.9,60
1058,285,2,"units_per_acre",12,24,0.7,45
1059,286,2,"units_per_acre",0,50,0.8,60
1060,287,2,"units_per_acre",32,100,0.8,75
1061,288,2,"units_per_acre",0,40,1,40
1062,294,2,"units_per_acre",0,152.46,1,45
1063,295,2,"units_per_acre",0,152.46,1,35
1064,296,2,"units_per_acre",0,40.3794,0.75,85
1065,297,2,"units_per_acre",0,43.56,1,35
1066,298,2,"units_per_acre",0,100,1,200
1067,299,2,"units_per_acre",0,150,1,200
1068,300,2,"units_per_acre",0,12,0.5,30
1069,301,2,"units_per_acre",0,24.2,0.5,35
1070,302,2,"units_per_acre",0,18.15,0.5,35
1071,303,2,"units_per_acre",0,48.4,0.6,35
1072,304,2,"units_per_acre",0,48.4,0.6,35
1073,313,2,"units_per_acre",0,100,1,75
1074,314,2,"units_per_acre",0,100,1,55
1075,316,2,"units_per_acre",0,16.1935,1,50
1076,320,2,"units_per_acre",0,60,1,50
1077,321,2,"units_per_acre",0,52.5341,1,50
1078,324,2,"units_per_acre",0,12.5,0.35,45
1079,329,2,"units_per_acre",0,34.7387,0.85,45
1080,330,2,"units_per_acre",0,34.7387,0.85,45
1081,331,2,"units_per_acre",0,22.6017,0.75,35
1082,332,2,"units_per_acre",8,12,0.6,35
1083,333,2,"units_per_acre",0,12,0.85,50
1084,334,2,"units_per_acre",0,17,1,35
1085,336,2,"units_per_acre",8,12,0.6,35
1086,341,2,"units_per_acre",0,41.6041,1,35
1087,343,2,"units_per_acre",0,45.4007,1,40
1088,344,2,"units_per_acre",0,18.2076,0.65,40
1089,346,2,"units_per_acre",0,16,0.45,40
1090,347,2,"units_per_acre",0,23,0.45,40
1091,351,2,"units_per_acre",0,87.12,0.8,35
1092,352,2,"units_per_acre",0,48,0.85,35
1093,356,2,"units_per_acre",10,24,0.75,35
1094,361,2,"units_per_acre",24,48,0.9,45
1095,362,2,"units_per_acre",0,30,1,40
1096,363,2,"units_per_acre",0,30,1,40
1097,364,2,"units_per_acre",0,60,1,30
1098,365,2,"units_per_acre",0,60,1,30
1099,366,2,"units_per_acre",0,60,1,30
1100,367,2,"units_per_acre",0,60,1,30
1101,368,2,"units_per_acre",0,35,1,25
1102,371,2,"units_per_acre",0,120,1,75
1103,373,2,"units_per_acre",0,130.68,0.8,48
1104,374,2,"units_per_acre",0,18.15,0.45,35
1105,375,2,"units_per_acre",0,18.15,0.75,45
1106,380,2,"units_per_acre",0,29.04,0.45,25
1107,381,2,"units_per_acre",0,18.15,0.45,25
1108,382,2,"units_per_acre",0,14.52,0.45,25
1109,383,2,"units_per_acre",0,29.04,0.45,35
1110,391,2,"units_per_acre",0,34.7387,0.85,45
1111,392,2,"units_per_acre",0,52.5341,1,50
1112,393,2,"units_per_acre",0,52.5341,1,50
